anio;provincia;provincia_id;partido_departamento;partido_departamento_id;chivos;cabras;cabritos;capones;cabrillas_chivitos;total_caprinos
2009;Corrientes;18;San Martin;147;69;30;;;;99
2010;Corrientes;18;San Martin;147;27;;;;;27
2011;Corrientes;18;San Martin;147;108;61;;;;169
2012;Corrientes;18;San Martin;147;128;166;63;;21;378
2013;Corrientes;18;San Martin;147;124;265;68;;34;491
2014;Corrientes;18;San Martin;147;124;312;74;;34;544
2015;Corrientes;18;San Martin;147;126;332;85;;41;584
2016;Corrientes;18;San Martin;147;140;378;95;;38;651
2017;Corrientes;18;San Martin;147;141;377;96;;42;656
2018;Corrientes;18;San Martin;147;28;348;102;2;42;522
2019;Corrientes;18;San Martin;147;30;357;116;2;42;547
2008;Corrientes;18;San Miguel;154;101;232;13;;;346
2009;Corrientes;18;San Miguel;154;219;304;9;;;532
2010;Corrientes;18;San Miguel;154;58;194;5;;;257
2011;Corrientes;18;San Miguel;154;103;333;;;;436
2012;Corrientes;18;San Miguel;154;110;377;13;5;20;525
2013;Corrientes;18;San Miguel;154;132;478;40;5;20;675
2014;Corrientes;18;San Miguel;154;137;444;117;25;20;743
2015;Corrientes;18;San Miguel;154;493;444;117;25;20;1099
2016;Corrientes;18;San Miguel;154;185;420;127;25;151;908
2017;Corrientes;18;San Miguel;154;158;362;87;35;108;750
2018;Corrientes;18;San Miguel;154;175;344;104;37;103;763
2019;Corrientes;18;San Miguel;154;164;273;65;54;49;605
2008;Corrientes;18;San Roque;161;124;176;;;;300
2009;Corrientes;18;San Roque;161;178;239;26;;;443
2010;Corrientes;18;San Roque;161;123;378;;;;501
2011;Corrientes;18;San Roque;161;98;310;10;5;30;453
2012;Corrientes;18;San Roque;161;207;303;;4;;514
2013;Corrientes;18;San Roque;161;238;523;;4;6;771
2014;Corrientes;18;San Roque;161;297;608;15;4;11;935
2015;Corrientes;18;San Roque;161;518;662;15;4;21;122
2016;Corrientes;18;San Roque;161;387;762;59;18;226;1452
2017;Corrientes;18;San Roque;161;318;737;125;49;249;1478
2018;Corrientes;18;San Roque;161;240;845;165;71;267;1588
2019;Corrientes;18;San Roque;161;256;776;210;108;296;1646
2008;Corrientes;18;Santo Tome;168;240;116;67;;;423
2009;Corrientes;18;Santo Tome;168;86;75;91;;;252
2010;Corrientes;18;Santo Tome;168;36;136;9;10;75;266
2011;Corrientes;18;Santo Tome;168;46;122;4;;182;354
2012;Corrientes;18;Santo Tome;168;31;153;4;;190;378
2013;Corrientes;18;Santo Tome;168;61;168;4;;191;424
2014;Corrientes;18;Santo Tome;168;70;168;10;;196;444
2015;Corrientes;18;Santo Tome;168;139;194;11;;229;573
2016;Corrientes;18;Santo Tome;168;90;208;21;14;133;466
2017;Corrientes;18;Santo Tome;168;104;221;27;14;138;504
2018;Corrientes;18;Santo Tome;168;93;212;33;17;141;496
2019;Corrientes;18;Santo Tome;168;73;215;41;16;142;487
2008;Corrientes;18;Sauce;175;181;402;152;;;735
2009;Corrientes;18;Sauce;175;81;494;192;;;767
2010;Corrientes;18;Sauce;175;212;445;113;10;39;819
2011;Corrientes;18;Sauce;175;230;436;222;83;65;1036
2012;Corrientes;18;Sauce;175;255;547;236;113;57;1208
2013;Corrientes;18;Sauce;175;277;694;354;93;40;1458
2014;Corrientes;18;Sauce;175;298;825;395;96;83;1697
2015;Corrientes;18;Sauce;175;1274;837;388;96;83;2678
2016;Corrientes;18;Sauce;175;1064;1205;441;63;130;2903
2017;Corrientes;18;Sauce;175;933;1386;550;63;228;316
2018;Corrientes;18;Sauce;175;729;1276;540;63;248;2856
2019;Corrientes;18;Sauce;175;590;1452;568;69;366;3045
2008;Entre Rios;30;Colon;008;31;160;79;;;270
2009;Entre Rios;30;Colon;008;41;193;95;;;329
2010;Entre Rios;30;Colon;008;42;165;39;;;246
2011;Entre Rios;30;Colon;008;38;163;44;;;245
2012;Entre Rios;30;Colon;008;33;211;100;;;344
2013;Entre Rios;30;Colon;008;41;253;97;;;391
2014;Entre Rios;30;Colon;008;40;230;138;;;408
2015;Entre Rios;30;Colon;008;41;259;131;;;431
2016;Entre Rios;30;Colon;008;46;258;126;;;430
2017;Entre Rios;30;Colon;008;58;246;138;;;442
2018;Entre Rios;30;Colon;008;48;214;131;;;393
2019;Entre Rios;30;Colon;008;51;195;133;;;379
2008;Entre Rios;30;Concordia;015;61;213;53;;;327
2009;Entre Rios;30;Concordia;015;86;176;59;5;57;383
2010;Entre Rios;30;Concordia;015;122;220;98;5;57;502
2011;Entre Rios;30;Concordia;015;62;139;77;;;278
2012;Entre Rios;30;Concordia;015;43;239;102;;;384
2013;Entre Rios;30;Concordia;015;58;428;189;;;675
2014;Entre Rios;30;Concordia;015;59;455;181;;;695
2015;Entre Rios;30;Concordia;015;104;440;179;;;723
2016;Entre Rios;30;Concordia;015;95;513;231;;1;840
2017;Entre Rios;30;Concordia;015;102;516;241;;1;860
2018;Entre Rios;30;Concordia;015;101;589;228;;3;921
2019;Entre Rios;30;Concordia;015;111;587;210;;3;911
2008;Entre Rios;30;Diamante;021;170;361;121;;;652
2009;Entre Rios;30;Diamante;021;283;445;267;;;995
2010;Entre Rios;30;Diamante;021;187;521;216;;;924
2011;Entre Rios;30;Diamante;021;121;330;100;;;551
2012;Entre Rios;30;Diamante;021;142;404;204;;;750
2013;Entre Rios;30;Diamante;021;144;514;225;;;883
2014;Entre Rios;30;Diamante;021;155;531;226;;;912
2015;Entre Rios;30;Diamante;021;164;589;271;;;1024
2016;Entre Rios;30;Diamante;021;172;684;302;;;1158
2017;Entre Rios;30;Diamante;021;229;832;312;;;1373
2018;Entre Rios;30;Diamante;021;249;849;353;;;1451
2019;Entre Rios;30;Diamante;021;260;910;397;;;1567
2008;Entre Rios;30;Federacion;028;28;106;;;;134
2009;Entre Rios;30;Federacion;028;44;141;63;;;248
2010;Entre Rios;30;Federacion;028;51;138;32;;;221
2011;Entre Rios;30;Federacion;028;21;192;44;;;257
2012;Entre Rios;30;Federacion;028;35;182;106;;6;329
2013;Entre Rios;30;Federacion;028;58;246;177;;3;484
2014;Entre Rios;30;Federacion;028;56;283;164;;3;506
2015;Entre Rios;30;Federacion;028;74;297;176;;3;550
2016;Entre Rios;30;Federacion;028;83;301;163;;1;548
2017;Entre Rios;30;Federacion;028;87;335;246;;1;669
2018;Entre Rios;30;Federacion;028;82;363;279;;1;725
2019;Entre Rios;30;Federacion;028;92;468;334;;1;895
2008;Entre Rios;30;Federal;035;389;1078;552;;;2019
2009;Entre Rios;30;Federal;035;92;1119;488;;;1699
2010;Entre Rios;30;Federal;035;104;1495;787;;;2386
2011;Entre Rios;30;Federal;035;191;1338;710;4;;2243
2012;Entre Rios;30;Federal;035;265;1609;790;4;;2668
2013;Entre Rios;30;Federal;035;224;2005;948;4;;3181
2014;Entre Rios;30;Federal;035;244;2068;981;4;;3297
2015;Entre Rios;30;Federal;035;273;2106;1025;4;;3408
2016;Entre Rios;30;Federal;035;347;2231;1113;4;;3695
2017;Entre Rios;30;Federal;035;345;2577;1361;4;;4287
2018;Entre Rios;30;Federal;035;506;2942;1299;4;;4751
2019;Entre Rios;30;Federal;035;419;2987;149;4;;49
2008;Entre Rios;30;Feliciano;042;262;975;416;;;1653
2009;Entre Rios;30;Feliciano;042;359;17;788;;;2847
2010;Entre Rios;30;Feliciano;042;530;2034;873;10;300;3747
2011;Entre Rios;30;Feliciano;042;492;1858;908;;40;3298
2012;Entre Rios;30;Feliciano;042;502;2221;1121;;40;3884
2013;Entre Rios;30;Feliciano;042;425;258;1206;;40;4251
2014;Entre Rios;30;Feliciano;042;474;2921;1551;;40;4986
2015;Entre Rios;30;Feliciano;042;506;2983;1515;;42;5046
2016;Entre Rios;30;Feliciano;042;573;3117;1684;;41;5415
2017;Entre Rios;30;Feliciano;042;513;2995;1551;;41;51
2018;Entre Rios;30;Feliciano;042;537;2832;1425;;41;4835
2019;Entre Rios;30;Feliciano;042;616;2989;1681;;41;5327
2008;Entre Rios;30;Gualeguay;049;1;40;17;;;58
2009;Entre Rios;30;Gualeguay;049;4;61;21;;;86
2010;Entre Rios;30;Gualeguay;049;142;37;15;;;194
2011;Entre Rios;30;Gualeguay;049;132;121;28;;;281
2012;Entre Rios;30;Gualeguay;049;166;144;51;;;361
2013;Entre Rios;30;Gualeguay;049;86;287;38;;;411
2014;Entre Rios;30;Gualeguay;049;66;308;62;;;436
2015;Entre Rios;30;Gualeguay;049;63;266;65;;;394
2016;Entre Rios;30;Gualeguay;049;76;302;75;;;453
2017;Entre Rios;30;Gualeguay;049;67;244;81;;;392
2018;Entre Rios;30;Gualeguay;049;76;233;102;;;411
2019;Entre Rios;30;Gualeguay;049;79;300;129;;;508
2008;Entre Rios;30;Gualeguaychu;056;6;131;32;;;169
2009;Entre Rios;30;Gualeguaychu;056;40;246;57;;;343
2010;Entre Rios;30;Gualeguaychu;056;123;117;114;;;354
2011;Entre Rios;30;Gualeguaychu;056;186;124;48;60;;418
2012;Entre Rios;30;Gualeguaychu;056;103;302;96;60;;561
2013;Entre Rios;30;Gualeguaychu;056;161;363;150;60;;734
2014;Entre Rios;30;Gualeguaychu;056;115;471;237;60;;883
2015;Entre Rios;30;Gualeguaychu;056;158;456;253;60;1;928
2016;Entre Rios;30;Gualeguaychu;056;154;563;376;61;26;118
2017;Entre Rios;30;Gualeguaychu;056;204;685;439;61;35;1424
2018;Entre Rios;30;Gualeguaychu;056;235;832;366;61;22;1516
2019;Entre Rios;30;Gualeguaychu;056;259;857;424;61;34;1635
2008;Entre Rios;30;Islas del Ibicuy;063;185;84;20;;;289
2009;Entre Rios;30;Islas del Ibicuy;063;212;180;32;;;424
2010;Entre Rios;30;Islas del Ibicuy;063;332;219;108;;;659
2011;Entre Rios;30;Islas del Ibicuy;063;45;103;34;;10;192
2012;Entre Rios;30;Islas del Ibicuy;063;70;157;45;;10;282
2013;Entre Rios;30;Islas del Ibicuy;063;148;162;54;;10;374
2014;Entre Rios;30;Islas del Ibicuy;063;172;195;73;;10;450
2015;Entre Rios;30;Islas del Ibicuy;063;192;220;72;;10;494
2016;Entre Rios;30;Islas del Ibicuy;063;192;255;76;;10;533
2017;Entre Rios;30;Islas del Ibicuy;063;176;244;72;;;492
2018;Entre Rios;30;Islas del Ibicuy;063;183;297;69;;10;559
2019;Entre Rios;30;Islas del Ibicuy;063;202;336;92;;10;640
2008;Entre Rios;30;La Paz;070;918;1578;497;;;2993
2009;Entre Rios;30;La Paz;070;1164;2013;913;;;409
2010;Entre Rios;30;La Paz;070;116;2258;1262;7;210;4897
2011;Entre Rios;30;La Paz;070;996;2328;948;7;210;4489
2012;Entre Rios;30;La Paz;070;1144;2909;1327;16;211;5607
2013;Entre Rios;30;La Paz;070;1266;3486;1537;16;211;6516
2014;Entre Rios;30;La Paz;070;1333;3718;1907;16;211;7185
2015;Entre Rios;30;La Paz;070;1367;397;2215;16;211;7779
2016;Entre Rios;30;La Paz;070;1319;44;2517;16;211;8463
2017;Entre Rios;30;La Paz;070;1312;4721;27;16;211;896
2018;Entre Rios;30;La Paz;070;1308;5119;2784;9;251;9471
2019;Entre Rios;30;La Paz;070;135;5284;3057;9;251;9951
2008;Entre Rios;30;Nogoya;077;50;139;69;;;258
2009;Entre Rios;30;Nogoya;077;39;70;15;;;124
2010;Entre Rios;30;Nogoya;077;26;163;122;;48;359
2011;Entre Rios;30;Nogoya;077;38;195;144;;28;405
2012;Entre Rios;30;Nogoya;077;47;299;236;;37;619
2013;Entre Rios;30;Nogoya;077;48;315;264;;37;664
2014;Entre Rios;30;Nogoya;077;52;412;350;;37;851
2015;Entre Rios;30;Nogoya;077;59;455;366;;37;917
2016;Entre Rios;30;Nogoya;077;71;501;416;;37;1025
2017;Entre Rios;30;Nogoya;077;95;539;443;;37;1114
2018;Entre Rios;30;Nogoya;077;93;522;478;;37;113
2019;Entre Rios;30;Nogoya;077;93;514;474;;37;1118
2008;Entre Rios;30;Parana;084;652;227;116;;;995
2009;Entre Rios;30;Parana;084;1016;364;198;;;1578
2010;Entre Rios;30;Parana;084;870;491;159;;;152
2011;Entre Rios;30;Parana;084;699;527;171;;;1397
2012;Entre Rios;30;Parana;084;681;626;434;;;1741
2013;Entre Rios;30;Parana;084;971;819;406;;;2196
2014;Entre Rios;30;Parana;084;857;823;464;;;2144
2015;Entre Rios;30;Parana;084;818;883;488;;;2189
2016;Entre Rios;30;Parana;084;872;919;457;;;2248
2017;Entre Rios;30;Parana;084;778;967;462;;;2207
2018;Entre Rios;30;Parana;084;777;1139;442;;;2358
2019;Entre Rios;30;Parana;084;790;1312;587;;;2689
2008;Entre Rios;30;San Salvador;088;39;;;;;39
2009;Entre Rios;30;San Salvador;088;20;45;23;;;88
2010;Entre Rios;30;San Salvador;088;8;47;48;;;103
2011;Entre Rios;30;San Salvador;088;10;84;16;;;110
2012;Entre Rios;30;San Salvador;088;6;42;8;;;56
2013;Entre Rios;30;San Salvador;088;28;42;8;;;78
2014;Entre Rios;30;San Salvador;088;28;42;8;;;78
2015;Entre Rios;30;San Salvador;088;28;42;8;;;78
2016;Entre Rios;30;San Salvador;088;9;46;8;;;63
2017;Entre Rios;30;San Salvador;088;9;46;8;;;63
2018;Entre Rios;30;San Salvador;088;9;46;8;;;63
2019;Entre Rios;30;San Salvador;088;9;35;8;;;52
2008;Entre Rios;30;Tala;091;22;152;64;;;238
2009;Entre Rios;30;Tala;091;75;176;53;;;304
2010;Entre Rios;30;Tala;091;52;143;29;;;224
2011;Entre Rios;30;Tala;091;25;185;94;;;304
2012;Entre Rios;30;Tala;091;32;205;110;;;347
2013;Entre Rios;30;Tala;091;125;203;100;;;428
2014;Entre Rios;30;Tala;091;39;268;131;;;438
2015;Entre Rios;30;Tala;091;43;289;99;;;431
2016;Entre Rios;30;Tala;091;52;295;114;;1;462
2017;Entre Rios;30;Tala;091;54;312;130;;1;497
2018;Entre Rios;30;Tala;091;62;295;124;;1;482
2019;Entre Rios;30;Tala;091;88;279;130;;;497
2008;Entre Rios;30;Uruguay;098;42;60;41;;;143
2009;Entre Rios;30;Uruguay;098;63;55;22;;;140
2010;Entre Rios;30;Uruguay;098;93;164;74;;6;337
2011;Entre Rios;30;Uruguay;098;98;143;59;;6;306
2012;Entre Rios;30;Uruguay;098;73;171;107;;6;357
2013;Entre Rios;30;Uruguay;098;103;219;77;;6;405
2014;Entre Rios;30;Uruguay;098;109;260;129;;6;504
2015;Entre Rios;30;Uruguay;098;117;244;115;;6;482
2016;Entre Rios;30;Uruguay;098;107;255;144;;7;513
2017;Entre Rios;30;Uruguay;098;130;294;177;;11;612
2018;Entre Rios;30;Uruguay;098;145;316;178;;11;650
2019;Entre Rios;30;Uruguay;098;162;305;155;;6;628
2008;Entre Rios;30;Victoria;105;10;;;;;10
2010;Entre Rios;30;Victoria;105;6;26;2;;;34
2011;Entre Rios;30;Victoria;105;43;42;2;;;87
2012;Entre Rios;30;Victoria;105;33;43;2;;;78
2013;Entre Rios;30;Victoria;105;29;58;38;;;125
2014;Entre Rios;30;Victoria;105;33;67;49;;;149
2015;Entre Rios;30;Victoria;105;47;94;56;;8;205
2016;Entre Rios;30;Victoria;105;38;100;79;;8;225
2017;Entre Rios;30;Victoria;105;44;112;61;;8;225
2018;Entre Rios;30;Victoria;105;45;100;48;;8;201
2019;Entre Rios;30;Victoria;105;56;102;67;;3;228
2008;Entre Rios;30;Villaguay;113;30;352;116;;;498
2009;Entre Rios;30;Villaguay;113;108;471;242;;;821
2010;Entre Rios;30;Villaguay;113;146;439;232;;;817
2011;Entre Rios;30;Villaguay;113;176;587;270;1;8;1042
2012;Entre Rios;30;Villaguay;113;192;840;385;;8;1425
2013;Entre Rios;30;Villaguay;113;204;1261;545;;8;2018
2014;Entre Rios;30;Villaguay;113;216;1324;797;;8;2345
2015;Entre Rios;30;Villaguay;113;294;1288;749;;8;2339
2016;Entre Rios;30;Villaguay;113;371;138;816;;8;2575
2017;Entre Rios;30;Villaguay;113;276;1442;865;;13;2596
2018;Entre Rios;30;Villaguay;113;265;1823;1023;;95;3206
2019;Entre Rios;30;Villaguay;113;278;1973;1006;;53;331
2008;Formosa;34;Bermejo;007;14368;25455;10704;;;50527
2009;Formosa;34;Bermejo;007;13624;27194;9717;254;223;51012
2010;Formosa;34;Bermejo;007;11525;28494;8907;3149;2866;54941
2011;Formosa;34;Bermejo;007;13507;33634;11235;4167;3438;65981
2012;Formosa;34;Bermejo;007;8983;31823;8814;2456;3605;55681
2013;Formosa;34;Bermejo;007;9152;36139;10341;3245;5803;6468
2014;Formosa;34;Bermejo;007;9684;36429;10547;3553;6359;66572
2015;Formosa;34;Bermejo;007;8523;373;10057;3576;6799;66255
2016;Formosa;34;Bermejo;007;7512;37413;10466;3737;8595;67723
2017;Formosa;34;Bermejo;007;674;35516;10056;4217;7493;64022
2018;Formosa;34;Bermejo;007;6085;34227;11181;4273;776;63526
2019;Formosa;34;Bermejo;007;5825;35304;11694;4262;7622;64707
2008;Formosa;34;Formosa;014;2126;5856;227;;;8209
2009;Formosa;34;Formosa;014;1997;5953;114;;;8064
2010;Formosa;34;Formosa;014;1796;6527;201;1;151;8676
2011;Formosa;34;Formosa;014;1241;5856;248;2;212;7559
2012;Formosa;34;Formosa;014;1481;6202;271;2;270;8226
2013;Formosa;34;Formosa;014;165;6843;341;52;263;9149
2014;Formosa;34;Formosa;014;1545;7657;564;61;348;10175
2015;Formosa;34;Formosa;014;1327;7794;631;61;388;10201
2016;Formosa;34;Formosa;014;1294;7113;608;73;398;9486
2017;Formosa;34;Formosa;014;1362;6285;749;81;458;8935
2018;Formosa;34;Formosa;014;1365;6348;882;43;449;9087
2019;Formosa;34;Formosa;014;1243;6045;900;67;436;8691
2008;Formosa;34;Laishi;021;702;1374;149;;;2225
2009;Formosa;34;Laishi;021;828;1487;31;;;2346
2010;Formosa;34;Laishi;021;841;1794;65;;;27
2011;Formosa;34;Laishi;021;506;1353;40;;;1899
2012;Formosa;34;Laishi;021;561;1764;54;;;2379
2013;Formosa;34;Laishi;021;638;2024;40;;;2702
2014;Formosa;34;Laishi;021;568;2271;67;;;2906
2015;Formosa;34;Laishi;021;579;24;79;;;3058
2016;Formosa;34;Laishi;021;606;2364;108;24;;3102
2017;Formosa;34;Laishi;021;469;2287;74;24;;2854
2018;Formosa;34;Laishi;021;510;2245;95;24;;2874
2019;Formosa;34;Laishi;021;448;2137;89;24;2;27
2008;Formosa;34;Matacos;028;2951;7762;2598;;;13311
2009;Formosa;34;Matacos;028;2841;7402;2565;;;12808
2010;Formosa;34;Matacos;028;641;6455;217;101;144;1528
2011;Formosa;34;Matacos;028;3449;5594;1827;111;182;11163
2012;Formosa;34;Matacos;028;2544;5054;2765;208;62;10633
2013;Formosa;34;Matacos;028;2765;4809;3015;278;1087;11954
2014;Formosa;34;Matacos;028;3363;4667;3013;387;179;1322
2015;Formosa;34;Matacos;028;3673;4367;2654;1711;2127;14532
2016;Formosa;34;Matacos;028;313;4586;2873;1026;226;13875
2017;Formosa;34;Matacos;028;2615;504;3126;847;2211;13839
2018;Formosa;34;Matacos;028;2343;4808;3062;914;2107;13234
2019;Formosa;34;Matacos;028;2096;6483;2906;998;2106;14589
2008;Formosa;34;Patiño;035;26248;48904;21416;;;96568
2009;Formosa;34;Patiño;035;23749;53892;136;239;567;92047
2010;Formosa;34;Patiño;035;18446;54133;11161;935;2589;87264
2011;Formosa;34;Patiño;035;16585;65168;14672;1746;467;102841
2012;Formosa;34;Patiño;035;1281;6527;1071;909;3189;92888
2013;Formosa;34;Patiño;035;968;67291;11947;1203;4643;94764
2014;Formosa;34;Patiño;035;10968;72672;1226;1229;4537;101666
2015;Formosa;34;Patiño;035;10601;74446;1227;1779;4842;103938
2016;Formosa;34;Patiño;035;10809;73551;12166;1809;4807;103142
2017;Formosa;34;Patiño;035;983;714;11963;1858;504;100091
2018;Formosa;34;Patiño;035;9597;68381;11306;187;4512;95666
2019;Formosa;34;Patiño;035;945;67244;10961;1832;414;93627
2008;Formosa;34;Pilagas;042;706;1597;45;;;2348
2009;Formosa;34;Pilagas;042;543;1571;9;;;2123
2010;Formosa;34;Pilagas;042;381;1924;;;;2305
2011;Formosa;34;Pilagas;042;587;1757;20;1;;2365
2012;Formosa;34;Pilagas;042;415;2278;8;;1;2702
2013;Formosa;34;Pilagas;042;419;2643;12;;5;3079
2014;Formosa;34;Pilagas;042;482;2812;13;;5;3312
2015;Formosa;34;Pilagas;042;407;2861;13;1;15;3297
2016;Formosa;34;Pilagas;042;431;3024;13;1;15;3484
2017;Formosa;34;Pilagas;042;419;3106;13;1;24;3563
2018;Formosa;34;Pilagas;042;418;3264;14;2;24;3722
2019;Formosa;34;Pilagas;042;445;3378;13;1;25;3862
2008;Formosa;34;Pilcomayo;049;402;1641;273;;;2316
2009;Formosa;34;Pilcomayo;049;523;1549;245;8;;2325
2010;Formosa;34;Pilcomayo;049;449;1705;335;;2;2491
2011;Formosa;34;Pilcomayo;049;555;2104;421;8;;3088
2012;Formosa;34;Pilcomayo;049;532;1587;333;;15;2467
2013;Formosa;34;Pilcomayo;049;562;1992;462;;21;3037
2014;Formosa;34;Pilcomayo;049;643;2296;633;;57;3629
2015;Formosa;34;Pilcomayo;049;681;2721;552;;95;4049
2016;Formosa;34;Pilcomayo;049;865;2844;655;13;150;4527
2017;Formosa;34;Pilcomayo;049;802;2709;694;13;155;4373
2018;Formosa;34;Pilcomayo;049;777;2892;810;13;155;4647
2019;Formosa;34;Pilcomayo;049;743;2587;834;13;158;4335
2008;Formosa;34;Pirane;056;4145;12703;791;;;17639
2009;Formosa;34;Pirane;056;2885;13356;319;;;1656
2010;Formosa;34;Pirane;056;4067;14481;398;5;;18951
2011;Formosa;34;Pirane;056;3348;1506;236;;23;18667
2012;Formosa;34;Pirane;056;4023;17428;236;;47;21734
2013;Formosa;34;Pirane;056;4638;21321;244;5;242;2645
2014;Formosa;34;Pirane;056;5421;24116;247;5;320;30109
2015;Formosa;34;Pirane;056;6013;23563;322;5;365;30268
2016;Formosa;34;Pirane;056;521;23072;372;5;365;29024
2017;Formosa;34;Pirane;056;4692;2254;388;5;408;28033
2018;Formosa;34;Pirane;056;4632;22562;425;5;450;28074
2019;Formosa;34;Pirane;056;4463;22649;442;10;403;27967
2008;Formosa;34;Ramon Lista;063;823;21057;6799;;;36086
2009;Formosa;34;Ramon Lista;063;7059;20765;7319;49;163;35355
2010;Formosa;34;Ramon Lista;063;6148;12521;3826;558;2203;25256
2011;Formosa;34;Ramon Lista;063;6337;1283;4071;630;2029;25897
2012;Formosa;34;Ramon Lista;063;5762;12285;3753;618;188;24298
2013;Formosa;34;Ramon Lista;063;4234;11109;3528;749;2499;22119
2014;Formosa;34;Ramon Lista;063;3776;10319;363;967;2847;21539
2015;Formosa;34;Ramon Lista;063;3373;10533;3457;1;2925;21288
2016;Formosa;34;Ramon Lista;063;3169;1081;3381;1079;2809;21248
2017;Formosa;34;Ramon Lista;063;309;10591;3272;1287;2729;20969
2018;Formosa;34;Ramon Lista;063;2872;10151;3265;1319;2782;20389
2019;Formosa;34;Ramon Lista;063;2865;10673;2882;1196;2542;20158
2008;Jujuy;38;Dr Manuel Belgrano;021;1986;2655;623;;;5264
2009;Jujuy;38;Dr Manuel Belgrano;021;1603;2453;470;;7;4533
2010;Jujuy;38;Dr Manuel Belgrano;021;1737;2369;544;;7;4657
2011;Jujuy;38;Dr Manuel Belgrano;021;1911;2411;482;147;;4951
2012;Jujuy;38;Dr Manuel Belgrano;021;1506;1908;374;67;10;3865
2013;Jujuy;38;Dr Manuel Belgrano;021;1341;2898;626;183;20;5068
2014;Jujuy;38;Dr Manuel Belgrano;021;125;3549;806;88;77;577
2015;Jujuy;38;Dr Manuel Belgrano;021;810;361;123;88;139;5877
2016;Jujuy;38;Dr Manuel Belgrano;021;803;3662;1249;86;131;5931
2017;Jujuy;38;Dr Manuel Belgrano;021;833;3469;124;107;139;5788
2018;Jujuy;38;Dr Manuel Belgrano;021;830;3451;1179;107;155;5722
2019;Jujuy;38;Dr Manuel Belgrano;021;751;3437;117;132;117;5607
2008;Jujuy;38;Cochinoca;007;20301;;;;;20301
2009;Jujuy;38;Cochinoca;007;20641;99;25;17;43;20825
2010;Jujuy;38;Cochinoca;007;19503;1457;475;236;635;22306
2011;Jujuy;38;Cochinoca;007;18385;2344;691;366;1059;22845
2012;Jujuy;38;Cochinoca;007;18107;2669;785;436;1349;23346
2013;Jujuy;38;Cochinoca;007;15508;4887;1101;969;3167;25632
2014;Jujuy;38;Cochinoca;007;15508;7768;15;1572;4519;30867
2015;Jujuy;38;Cochinoca;007;12018;8232;1304;1654;508;28288
2016;Jujuy;38;Cochinoca;007;11094;9798;1372;1812;5426;29502
2017;Jujuy;38;Cochinoca;007;9581;10788;1273;1783;588;29305
2018;Jujuy;38;Cochinoca;007;8562;10525;1015;1608;6157;27867
2019;Jujuy;38;Cochinoca;007;8405;10213;987;1764;6173;27542
2008;Jujuy;38;El Carmen;014;473;334;40;;;847
2009;Jujuy;38;El Carmen;014;337;369;27;;;733
2010;Jujuy;38;El Carmen;014;270;703;30;;90;1093
2011;Jujuy;38;El Carmen;014;302;549;80;;100;1031
2012;Jujuy;38;El Carmen;014;270;486;163;;51;970
2013;Jujuy;38;El Carmen;014;272;559;90;;35;956
2014;Jujuy;38;El Carmen;014;220;547;126;;69;962
2015;Jujuy;38;El Carmen;014;201;309;67;;9;586
2016;Jujuy;38;El Carmen;014;194;305;65;;9;573
2017;Jujuy;38;El Carmen;014;195;338;100;;9;642
2018;Jujuy;38;El Carmen;014;196;381;99;;15;691
2019;Jujuy;38;El Carmen;014;200;393;91;;15;699
2008;Jujuy;38;Humahuaca;028;1732;1476;295;;;3503
2009;Jujuy;38;Humahuaca;028;1804;1617;277;;;3698
2010;Jujuy;38;Humahuaca;028;2467;1666;293;4;;443
2011;Jujuy;38;Humahuaca;028;3215;1765;321;9;;531
2012;Jujuy;38;Humahuaca;028;2877;1885;326;4;;5092
2013;Jujuy;38;Humahuaca;028;2941;221;466;29;19;5665
2014;Jujuy;38;Humahuaca;028;2893;2824;642;52;41;6452
2015;Jujuy;38;Humahuaca;028;2577;3989;970;384;471;8391
2016;Jujuy;38;Humahuaca;028;2602;4192;1107;467;529;8897
2017;Jujuy;38;Humahuaca;028;2659;4235;1185;480;556;9115
2018;Jujuy;38;Humahuaca;028;2688;4417;1238;484;560;9387
2019;Jujuy;38;Humahuaca;028;2684;4417;1245;514;583;9443
2008;Jujuy;38;Ledesma;035;77;114;31;;;222
2009;Jujuy;38;Ledesma;035;57;102;28;;;187
2010;Jujuy;38;Ledesma;035;53;102;30;;;185
2011;Jujuy;38;Ledesma;035;63;103;31;;;197
2012;Jujuy;38;Ledesma;035;53;72;10;;1;136
2013;Jujuy;38;Ledesma;035;65;137;39;;1;242
2014;Jujuy;38;Ledesma;035;64;127;35;;1;227
2015;Jujuy;38;Ledesma;035;68;157;61;;1;287
2016;Jujuy;38;Ledesma;035;69;158;61;;1;289
2017;Jujuy;38;Ledesma;035;21;154;71;;27;273
2018;Jujuy;38;Ledesma;035;22;157;71;;27;277
2019;Jujuy;38;Ledesma;035;21;160;71;;31;283
2008;Jujuy;38;Palpala;042;299;188;37;;;524
2009;Jujuy;38;Palpala;042;260;303;64;;;627
2010;Jujuy;38;Palpala;042;235;277;41;;;553
2011;Jujuy;38;Palpala;042;244;279;57;39;;619
2012;Jujuy;38;Palpala;042;171;209;27;;36;443
2013;Jujuy;38;Palpala;042;234;319;50;;61;664
2014;Jujuy;38;Palpala;042;249;352;81;;61;743
2015;Jujuy;38;Palpala;042;234;389;79;;61;763
2016;Jujuy;38;Palpala;042;234;388;82;;61;765
2017;Jujuy;38;Palpala;042;234;392;86;;64;776
